,Year_approx,Lake_name,Glacier_name,GL_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Lake_type,Transboundary,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Repeat
246,1974.0,Boge Co,Unnamed Glacier in China,GL094304E32062N,32.061983,94.304445,5027.0,32.091566,94.319879,4690.0,Moraine dammed,0,China,TAR,Suo/Xibaxiaqu ,Missing,Missing,Missing,0
247,1974.0,Dubani,Dubani,Ephemeral,35.93,74.609,4121.0,36.25575128013085,74.28681623205922,2357.9821625344352,Supraglacial,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,1
248,1974.0,Batura ,Batura ,Ephemeral,36.510556,74.850591,2713.0,36.25575128013085,74.28681623205922,2357.9821625344352,Supraglacial,0,Pakistan,Gilgit - Baltistan,Hunza,Missing,Missing,Missing,1
249,1974.0,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,43.144,77.277,3380.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Srednii Talgar,Missing,Missing,Missing,1
250,1974.0,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,43.144,77.277,3380.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Srednii Talgar,Missing,Missing,Missing,1
251,1974.0,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,43.144,77.277,3380.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Srednii Talgar,Missing,Missing,Missing,1
252,1975.0,North Terong,North Terong,Ephemeral,35.254,77.308,4400.0,31.86867561077236,79.36755386890243,2989.442073170732,Ice dammed,1,India,Kashmir,Nubra,Glacier advance,Missing,Missing,1
253,1975.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
254,1975.0,Balt Bare,Balt Bare,Ephemeral,36.338551,74.931346,4244.0,36.363605,74.859477,2410.0,Landslide dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Missing,1
255,1975.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
256,1975.0,Salyk,Salyk,Ephemeral,42.518,74.717,3390.0,42.561,74.663,2005.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
257,1975.0,Sovetov,Sovetov,GL077043E43039N,43.039,77.044,3460.0,43.084,76.976,1939.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Kumbelisu,Missing,Missing,Ice core thawing,1
258,1975.0,Angy Say,No glacier,GL079841E42200N,41.997,77.152,3500.0,42.032215,77.05377,2340.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Tong,Missing,Missing,Missing,1
259,1976.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
260,1976.0,Central Rimo,Central Rimo,GL077605E35421N,35.418,77.606,5100.0,31.86867561077236,79.36755386890243,2989.442073170732,Ice dammed,1,India,Ladakh,Shyok,Surging glacier,Missing,Missing,1
261,1976.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
262,1976.0,Hailuogou,Hailuogou,GL077181E35675N,29.566,101.985,3100.0,31.45674792956606,87.28354125501943,3898.2077396373056,Moraine dammed,0,China,TAR,Yalong Tsangpo,Missing,Missing,Missing,1
263,1977.0,Chateboi,Chateboi,Ephemeral,36.84573,73.89904,3680.0,36.25575128013085,74.28681623205922,2357.9821625344352,Ice dammed,0,Pakistan,Gilgit - Baltistan,Gilgit,Glacier advance,Missing,Missing,1
264,1977.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,31.737953293750003,87.12621108125,3902.60625,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
265,1977.0,Balt Bare,Balt Bare,Ephemeral,36.338551,74.931346,4244.0,36.363605,74.859477,2410.0,Landslide dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Missing,1
266,1977.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
267,1977.0,Sovetov,Sovetov,GL077043E43039N,43.039,77.044,3460.0,43.084,76.976,1939.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Kumbelisu,Missing,Missing,Ice core thawing,1
268,1977.0,Lake number 17,Zharsai,Ephemeral,43.152,77.408,3380.0,43.234,77.462,1820.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Izzyk,Missing,Missing,Subglacial tunnel,1
269,1977.0,Lake number 17,Zharsai,Ephemeral,43.152,77.408,3380.0,43.26598,77.48006000000001,1550.0,Supraglacial,0,Kazakhstan,Kazakhstan,Izzyk,Glacier melt,Missing,Missing,1
270,1977.0,Nare ,Nare ,Ephemeral,27.828,86.839,4765.0,27.855,86.794,3905.0,Supraglacial,1,Nepal,Koshi,Dudh Koshi,Missing,Missing,Moraine collapse,0
271,1978.0,Warghut,Unnamed Glacier in Pakistan,Ephemeral,36.746817,74.002922,3409.0,36.09599818181818,73.80901454545454,2070.6363636363635,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Missing,Missing,Missing,1
272,1978.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.463012,74.901382,2450.0,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Missing,Subglacial tunnel,1
273,1978.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,31.737953293750003,87.12621108125,3902.60625,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
274,1978.0,Central Rimo,Central Rimo,GL077605E35421N,35.418,77.606,5100.0,31.86867561077236,79.36755386890243,2989.442073170732,Ice dammed,1,India,Ladakh,Shyok,Surging glacier,Missing,Missing,1
275,1978.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
276,1978.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
277,1978.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
278,1978.0,Hinarchi,Hinarchi,Ephemeral,36.042964,74.570562,2637.0,36.013842,74.543607,2281.0,Supraglacial,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,1
279,1978.0,Darkot,Darkot/Barados,Ephemeral,36.769863,73.356628,4055.0,36.813,73.276,3330.0,Moraine dammed,1,Pakistan,Gilgit - Baltistan,Gilgit,Missing,Missing,Missing,0
280,1979.0,Lake number 7,Sportivny,Ephemeral,43.163,77.324,3230.0,43.156500739130436,77.08971586956521,2000.7391304347825,Supraglacial,0,Kazakhstan,Kazakhstan,Middle Talgar,Missing,Missing,Subglacial tunnel,0
281,1980.0,Khurdopin ,Khurdopin ,Ephemeral,36.344239,75.474953,3482.0,36.36508104166666,74.96709620833333,2550.5833333333335,Ice dammed,0,Pakistan,Gilgit - Baltistan,Gilgit,Surging glacier,Missing,Subglacial tunnel,1
282,1980.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
283,1980.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
284,1980.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
285,1980.0,Unnamed Lake in Pakistan,Unnamed Glacier in Pakistan,GL073423E36117N,36.119902,73.422475,4450.0,36.23,73.457,2132.0,Moraine dammed,0,Pakistan,Gilgit - Baltistan,Gilgit,Missing,Missing,Missing,0
286,1980.0,Teztor,Teztor,GL079841E42200N,42.5366,74.4273,3606.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
287,1980.0,Kuturgansuu,Kuturgansuu,Ephemeral,42.522,74.609,3470.0,42.535,74.658,2170.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
288,1980.0,Salyk,Salyk,Ephemeral,42.518,74.717,3390.0,42.561,74.663,2005.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
289,1980.0,Angy Say,No glacier,GL079841E42200N,41.997,77.152,3500.0,42.032215,77.05377,2340.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Tong,Missing,Missing,Missing,1
290,1980.0,Angy Say,No glacier,GL079841E42200N,41.997,77.152,3500.0,42.032215,77.05377,2340.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Tong,Missing,Missing,Missing,1
291,1980.0,Nagma Pokhari (Phuchan),Unnamed Glacier in Nepal,GL087866E27869N,27.869,87.867,4916.0,27.37613,87.62701,670.0,Moraine dammed,1,Nepal,Koshi,Tamor,Missing,Missing,Moraine collapse,0
292,1980.0,Ghulkin ,Ghulkin ,Ephemeral,36.420236,74.879432,2692.0,36.25575128013085,74.28681623205922,2357.9821625344352,Supraglacial,0,Pakistan,Gilgit - Baltistan,Hunza,Missing,Missing,Missing,1
293,1980.0,Glacier No 25,Glacier No 25,GL076601E42922N,42.923,76.602,3425.0,42.966514,76.61054,2430.0,Supraglacial,0,Kazakhstan,Kazakhstan,Kaskelen,Missing,High temperatures; intense rainfall,Missing,1
294,1980.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
295,1980.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Water pocket,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
296,1981.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
297,1981.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
298,1981.0,Cirenma Co,Zhangzangbo,GL086065E28067N,28.067,86.065,4644.0,27.973413,85.964012,1770.0,Moraine dammed,1,China,TAR,Poiqu,Missing,Ice avalanche,Missing,1
299,1981.0,Zari Co,Unnamed Glacier in China,GL092311E28908N,28.2995,90.6072,5350.0,28.37,90.638,4290.0,Moraine dammed,1,China,TAR,Luozha Zhangmu,Missing,Ice avalanche,Missing,0
300,1981.0,Shaune Garang,Shaune Garang,Ephemeral,31.295,78.332,4578.0,31.86867561077236,79.36755386890243,2989.442073170732,Water pocket,0,India,Himachal Pradesh,Baspa,Missing,Missing,Missing,1
301,1982.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
302,1982.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
303,1982.0,Teztor,Teztor,GL079841E42200N,42.5366,74.4273,3606.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
304,1982.0,Kuturgansuu,Kuturgansuu,Ephemeral,42.522,74.609,3470.0,42.535,74.658,2170.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
305,1982.0,Jin Co/Yindapu Co,Unnamed Glacier in China,GL087909E27951N,27.951,87.908,5172.0,27.988,87.951,4886.0,Moraine dammed,1,China,TAR,Pumqu,Missing,Ice avalanche,Dam piping,1
306,1982.0,No 385,No 385,GL071728E37219N,38.5,72.5,3949.25,37.80266666666666,72.12566666666667,3240.0,Moraine dammed,1,Tajikistan,Tajikistan,Tanymas,Missing,Missing,Missing,0
307,1982.0,Unna,Unna,Ephemeral,36.039,74.633,3312.0,36.012126,74.541862,2276.0,Moraine dammed,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,1
308,1982.0,Lake No 93,Tushinskogo,GL079932E45078N,45.07896,79.932532,3260.0,45.201,80.029,1490.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Sarykan,Missing,Missing,Missing,0
309,1983.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
310,1983.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
311,1983.0,Cirenma Co,Zhangzangbo,GL086065E28067N,28.067,86.065,4644.0,27.973413,85.964012,1770.0,Moraine dammed,1,China,TAR,Poiqu,Missing,Missing,Missing,1
312,1984.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
313,1984.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
314,1984.0,Kuturgansuu,Kuturgansuu,Ephemeral,42.522,74.609,3470.0,42.535,74.658,2170.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
315,1985.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
316,1985.0,Fedchenko,Fedchenko,GL071728E37219N,39.074,72.312,3949.25,37.80266666666666,72.12566666666667,3240.0,Moraine dammed,1,Tajikistan,Tajikistan,Tajikistan,Missing,Missing,Missing,1
317,1985.0,Bogatyr,Bogatyr,GL077325E43020N,43.02071957,77.32564979,3447.0,43.002055,77.421605,2855.0,Moraine dammed,0,Kazakhstan,Kazakhstan,Shilik,Surging glacier,Missing,Missing,0
318,1985.0,Dig Tsho,Langmoche,GL086586E27874N,27.874,86.594,4387.0,27.826144,86.664192,3534.0,Moraine dammed,1,Nepal,Koshi,Dudh Koshi,Missing,Ice avalanche,Missing,1
319,1985.0,Unna,Unna,Ephemeral,36.039,74.633,3312.0,36.012126,74.541862,2276.0,Moraine dammed,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,1
320,1985.0,Suuk Tor,Unnamed Glacier in Kyrgyzstan,Ephemeral,41.9512,76.8538,3570.0,41.951,76.891,3240.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Kyrgyzstan,Missing,Missing,Missing,0
321,1985.0,Unnamed Lake in Nepal,Unnamed Glacier in Nepal,Ephemeral,29.307,83.867,5982.0,29.297,83.949,4490.0,Water pocket,1,Nepal,Gandaki,Upper Mustang,Missing,Intense rainfall,Missing,0
322,1986.0,Kyagar,Unnamed Glacier in China,GL077181E35675N,35.677371,77.190788,4880.0,37.982034,76.877846,1450.0,Ice dammed,0,China,Xinjiang,Yarkant,Surging glacier,Missing,Missing,1
323,1986.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
324,1986.0,Ghulkin,Ghulkin ,Ephemeral,36.420236,74.879432,2692.0,36.25575128013085,74.28681623205922,2357.9821625344352,Supraglacial,0,Pakistan,Gilgit - Baltistan,Hunza,Missing,Missing,Missing,1
325,1986.0,Glacier No 25,Glacier No 25,GL076601E42922N,42.923,76.602,3425.0,42.966514,76.61054,2430.0,Supraglacial,0,Kazakhstan,Kazakhstan,Kaskelen,Missing,Missing,Missing,1
326,1986.0,Shimbuwa,Yalung,Ephemeral,27.585963,88.02714,4435.0,28.542063219607844,85.27488900130719,4166.418954248366,Supraglacial,1,Nepal,Koshi,Tamor,Missing,Missing,Missing,0
327,1987.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
328,1988.0,Abdukagor,Medvezhiy ,GL071728E37219N,38.631723,72.146101,3949.25,37.80266666666666,72.12566666666667,3240.0,Ice dammed,1,Tajikistan,Tajikistan,Vanch,Missing,Missing,Subglacial tunnel,1
329,1988.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
330,1988.0,Teztor,Teztor,GL079841E42200N,42.5366,74.4273,3606.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
331,1988.0,Topkaragay,Topkaragay,GL074519E42490N,42.488,74.523,3680.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
332,1988.0,Kuturgansuu,Kuturgansuu,Ephemeral,42.522,74.609,3470.0,42.535,74.658,2170.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Alamedin,Missing,Missing,Missing,1
333,1988.0,Unnamed Lake in Nepal,Unnamed Glacier in Nepal,Ephemeral,29.28812,83.86815,5365.0,29.231,83.974,3895.0,Moraine dammed,1,Nepal,Gandaki,Upper Mustang,Missing,Missing,Missing,0
334,1988.0,Guangxie Co,Unnamed Glacier in China,GL096500E29469N,29.47,96.5,3816.0,29.488447,96.493776,3744.0,Moraine dammed,0,China,TAR,Bomi,Missing,Ice avalanche,Dam piping,0
335,1988.0,Glacier No 25,Glacier No 25,GL076601E42922N,42.923,76.602,3425.0,42.966514,76.61054,2430.0,Supraglacial,0,Kazakhstan,Kazakhstan,Kaskelen,Missing,Missing,Missing,1
336,1988.0,Shaune Garang,Shaune Garang,Ephemeral,31.295,78.332,4578.0,31.86867561077236,79.36755386890243,2989.442073170732,Water pocket,0,India,Himachal Pradesh,Baspa,Missing,Missing,Missing,1
337,1989.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
338,1989.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
339,1990.0,Warghut,Unnamed Glacier in Pakistan,Ephemeral,36.746817,74.002922,3409.0,36.09599818181818,73.80901454545454,2070.6363636363635,Ice dammed,0,Pakistan,Gilgit - Baltistan,Hunza,Missing,Missing,Missing,1
340,1990.0,North Terong,North Terong,Ephemeral,35.254,77.308,4400.0,31.86867561077236,79.36755386890243,2989.442073170732,Ice dammed,1,India,Kashmir,Nubra,Glacier advance,Missing,Missing,1
341,1990.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
342,1990.0,Lokpar/Aling,Lokpar/Aling,Ephemeral,35.497,76.271,3720.0,36.25575128013085,74.28681623205922,2357.9821625344352,Moraine dammed,0,Pakistan,Gilgit - Baltistan,Hushe,Missing,Rockfall,Missing,1
343,1991.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
344,1991.0,Gebumaco,no glacier,Ephemeral,30.476389,96.556111,5030.0,30.466318,96.523587,3090.0,Moraine dammed,0,China,China,China,Missing,Upstream flood,Missing,0
345,1991.0,Chubung,"Chubung, Ripimo Shar",Ephemeral,27.887,86.467,4660.0,27.877,86.449,4265.0,Supraglacial,1,Nepal,Bagmati,Tama Koshi,Missing,Missing,Moraine collapse,0
346,1992.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
347,1992.0,Upper Langbu Co,Langbu Tsho,GL086446E27929N,27.929,86.447,5201.0,28.04068,86.32168,3290.0,Moraine dammed,1,China,TAR,Rongxia,Missing,Ice avalanche,Missing,0
348,1992.0,Rejie Co,Unnamed Glacier in China,GL088894E27966N,27.965,88.893,5435.0,27.972,88.961,5005.0,Moraine dammed,0,China,TAR,Nian Chu,Missing,Missing,Missing,0
349,1992.0,Hinarchi,Hinarchi,Ephemeral,36.042964,74.570562,2637.0,36.013842,74.543607,2281.0,Supraglacial,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,1
350,1992.0,Dubani,Dubani,Ephemeral,35.93,74.609,4121.0,36.25575128013085,74.28681623205922,2357.9821625344352,Supraglacial,0,Pakistan,Gilgit - Baltistan,Bagrot,Missing,Missing,Missing,1
351,1993.0,North Terong,North Terong,Ephemeral,35.254,77.308,4400.0,31.86867561077236,79.36755386890243,2989.442073170732,Ice dammed,1,India,Kashmir,Nubra,Glacier advance,Missing,Missing,1
352,1993.0,Merzbacher,Southern Inylshek,GL079841E42200N,42.196,79.847,3271.0,42.46940061764706,74.87776640392157,2214.0254901960784,Ice dammed,0,Kyrgyzstan,Kyrgyzstan,Inylchek,Missing,Missing,Subglacial tunnel,1
353,1993.0,Unnamed Lake in Pakistan,Unnamed Glacier in Pakistan,GL073193E36038N,36.0372,73.1932,4487.0,36.163,73.141,2458.0,Moraine dammed,0,Pakistan,Gilgit - Baltistan,Gilgit,Missing,Missing,Missing,0
354,1993.0,Teztor,Teztor,GL079841E42200N,42.5366,74.4273,3606.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
355,1993.0,Topkaragay,Topkaragay,GL074519E42490N,42.488,74.523,3680.0,42.58,74.481,2015.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
356,1993.0,Aksay,Aksay,GL079841E42200N,42.528,74.5405,3637.0,42.552627,74.483331,2255.0,Moraine dammed,0,Kyrgyzstan,Kyrgyzstan,Ala Archa,Missing,Missing,Missing,1
